path,id,Annotation
Expressionism/max-pechstein_sunset-over-the-blue-bridge-1922.jpg,21846,1
Fauvism/pyotr-konchalovsky_portrait-of-the-painter-g-b-yakulov-1910.jpg,24780,0
Symbolism/nicholas-roerich_boundary-of-sword-study-1933.jpg,78063,1
Baroque/peter-paul-rubens_raising-of-the-cross-sts-eligius-and-catherine.jpg,10441,0
Abstract_Expressionism/richard-diebenkorn_miller-22.jpg,1935,1
Romanticism/eugene-delacroix_the-death-of-ophelia-1843(1).jpg,69781,1
Realism/ilya-repin_cavalcade-in-abramtzevo-1879.jpg,58859,0
Romanticism/eugene-delacroix_chopin(1).jpg,69683,0
Art_Nouveau_Modern/carl-larsson_sunday-rest-1900(1).jpg,3836,0
High_Renaissance/vittore-carpaccio_the-arrival-of-the-english-ambassadors-1498.jpg,26275,0
Expressionism/jose-gutierrez-solana_sailor-with-basket.jpg,20444,0
Contemporary_Realism/eric-fischl_scenes-from-late-paradise-the-drink.jpg,13231,0
Realism/vincent-van-gogh_coal-shoveler-1879(1).jpg,65145,0
Realism/james-tissot_portrait-of-m-b.jpg,60728,0
Impressionism/childe-hassam_the-spanish-steps-rome.jpg,29075,2
Baroque/william-hogarth_portrait-of-madam-salter-1744.jpg,11535,0
Art_Nouveau_Modern/franz-stuck_salome-1906.jpg,4414,0
Expressionism/wassily-kandinsky_a-mountain-1909.jpg,23654,1
Art_Nouveau_Modern/carlos-saenz-de-tejada_sketch-of-mural-decoration-for-the-emperador-hotel-1955.jpg,3876,2
Symbolism/james-mcneill-whistler_purple-and-gold-phryne-the-superb-builder-of-temples-1901.jpg,76582,0
Realism/salvador-dali_sheep.jpg,63369,0
Northern_Renaissance/martin-schongauer_the-second-wise-virgin.jpg,46999,2
Impressionism/stefan-luchian_carnations-and-poppies.jpg,38161,2
Impressionism/edouard-manet_a-young-girl-1880.jpg,31193,0
Ukiyo_e/kitagawa-utamaro_a-scene-on-the-bridge-and-beld-2.jpg,80758,0
Naive_Art_Primitivism/marc-chagall_the-creation-of-man-2.jpg,43519,2
Impressionism/pierre-auguste-renoir_the-seine-at-asnieres-the-skiff-1879.jpg,37440,0
Impressionism/claude-monet_the-pont-neuf.jpg,30010,2
Impressionism/eugene-boudin_rouen-view-from-the-queen-s-way-1895.jpg,31674,2
High_Renaissance/lorenzo-lotto_the-angel-of-the-annunciation.jpg,25529,0
Pointillism/theo-van-rysselberghe_the-promenade-1901.jpg,47741,0
Impressionism/micaela-eleutheriade_mangalia.jpg,35543,2
Expressionism/m.c.-escher_frog.jpg,21133,1
Impressionism/camille-pissarro_rue-saint-lazare-1897.jpg,28188,2
Early_Renaissance/carlo-crivelli_virgin-and-child-enthroned-with-saints.jpg,16314,2
Impressionism/giovanni-boldini_portrait-of-maria-eulalia-of-spain-1898.jpg,32233,0
Art_Nouveau_Modern/koloman-moser_landscape-with-tree-1896.jpg,5335,1
Romanticism/karl-bryullov_italian-midday(1).jpg,73173,0
Abstract_Expressionism/alexander-calder_la-grande-vitesse-1969.jpg,53,2
Abstract_Expressionism/brice-marden_dragons-2004.jpg,252,2
Symbolism/konstantin-somov_the-kiss.jpg,77082,0
Expressionism/kathe-kollwitz_not_detected_235989.jpg,20572,0
Impressionism/nikolay-bogdanov-belsky_the-latern.jpg,35792,0
Post_Impressionism/anna-ostroumova-lebedeva_amsterdam-the-market-of-iron-1913.jpg,49435,2
Cubism/arshile-gorky_composition.jpg,13836,2
Color_Field_Painting/ellsworth-kelly_spectrum-iii-1967.jpg,11938,2
Baroque/anthony-van-dyck_rinaldo-and-armida-1629.jpg,7872,2
Baroque/rembrandt_seated-female-nude.jpg,11154,0
Art_Nouveau_Modern/leon-bakst_portrait-of-jean-cocteau.jpg,5576,0
Impressionism/georges-seurat_riverman-1884.jpg,32160,0
Symbolism/pablo-picasso_the-roofs-of-barcelona-in-the-moonlight-1903.jpg,79604,2
Post_Impressionism/periklis-vyzantios_landscape-delphi-1942.jpg,53488,1
Realism/gustave-courbet_dog-from-ornans-1856.jpg,58214,0
Northern_Renaissance/hans-holbein-the-younger_portrait-of-a-lady-thought-to-be-anne-boleyn.jpg,45889,0
Romanticism/konstantin-makovsky_boyar-with-the-cup-1.jpg,73324,0
Romanticism/jan-matejko_drowned-in-bosphorus.jpg,72169,2
Realism/ivan-shishkin_twilight-after-sunset-1874.jpg,60448,1
Baroque/william-hogarth_the-bruiser-charles-churchill-once-the-reverend-in-the-character-of-a-russian-hercules-1763.jpg,11542,0
Expressionism/henri-matisse_moroccan-amido-1911.jpg,19837,0
Expressionism/george-segal_white-rain-1978.jpg,19598,0
Symbolism/nicholas-roerich_monastery-tsang-tibet-1936.jpg,78619,1
Fauvism/pyotr-konchalovsky_spanish-boy-1910.jpg,24790,0
Impressionism/joaquã­n-sorolla_valencian-boats-1908.jpg,33714,2
Impressionism/octav-bancila_portret.jpg,35864,0
Realism/vasily-perov_nikita-pustosvyat-the-dispute-about-the-faith-1880.jpg,64132,2
Expressionism/salvador-dali_mohammed-s-dream-homage-to-fortuny.jpg,23104,2
Expressionism/georges-rouault_dors-mon-amour-sleep-my-love-1935.jpg,19703,0
Abstract_Expressionism/robert-goodnough_soaring-i-1994.jpg,2043,2
Impressionism/eugene-boudin_le-havre-three-master-at-anchor-in-the-harbor.jpg,31615,2
Realism/pyotr-konchalovsky_apple-tree-in-bloom-1937.jpg,62979,1
Expressionism/pyotr-konchalovsky_bullfight-study-1910.jpg,22788,2
Rococo/antoine-watteau_two-seated-women-1717.jpg,66596,0
Fauvism/martiros-saryan_enchantment-of-the-sun-1905.jpg,24573,2
Minimalism/robert-ryman_wing.jpg,41769,2
Post_Impressionism/le-pho_three-ladies-in-a-garden.jpg,51724,0
Pointillism/henri-edmond-cross_coastal-landscape.jpg,47430,1
Fauvism/ilya-mashkov_still-life-with-vegetables-1914.jpg,24378,2
Symbolism/pablo-picasso_breakfast-of-a-blind-man-1903.jpg,79585,0
Realism/henri-fantin-latour_charlotte-dubourg-1882.jpg,58502,0
Realism/vincent-van-gogh_peasant-woman-stooping-and-gleaning-1885.jpg,65559,0
Post_Impressionism/pablo-picasso_two-nudes-and-a-cat-1903.jpg,52854,0
Impressionism/james-tissot_hush-the-concert.jpg,33335,0
Impressionism/camille-pissarro_the-effect-of-snow-at-montfoucault-1891.jpg,28303,1
Abstract_Expressionism/barnett-newman_abstract-composition-in-green-and-red.jpg,139,2
Impressionism/childe-hassam_isles-of-shoals-garden-appledore.jpg,28802,1
Color_Field_Painting/andre-lanskoy_diary-of-a-madman-39.jpg,11622,2
Realism/vasily-perov_head-of-a-kirghiz-sketch.jpg,64108,0
Impressionism/alfred-sisley_bridge-at-villeneuve-la-garenne-1872-1.jpg,26488,2
Cubism/franz-marc_caliban-from-shakespeare-s-the-tempest-1914(1).jpg,14164,0
Northern_Renaissance/jean-fouquet_coronation-of-pepin-the-short-in-laon-1460.jpg,46500,2
Realism/ivan-shishkin_in-the-forest-thicket.jpg,60212,1
Art_Nouveau_Modern/nicolae-vermont_reverie-1920.jpg,6282,0
Expressionism/august-macke_under-the-arcades.jpg,17975,2
Realism/valentin-serov_self-portrait-1887-1.jpg,64039,0
Expressionism/george-bouzianis_still-life-with-fruit-and-pans-1929.jpg,19543,2
Romanticism/karl-bodmer_assiniboin-indians.jpg,73048,0
Realism/john-henry-twachtman_view-of-venice.jpg,61157,2
Abstract_Expressionism/esteban-vicente_orange-red-black-1962.jpg,540,2
Expressionism/martiros-saryan_fantastic-landscape-settlement-in-the-mountains-1972.jpg,21484,1
Expressionism/martiros-saryan_hyenas-1909.jpg,21519,0
Realism/ilya-repin_fireman-1887.jpg,58890,0
Realism/arkhip-kuindzhi_elbrus-in-the-evening-1.jpg,56240,1
Realism/aleksey-savrasov_landscape-with-marsh-and-wooded-islands.jpg,55822,1
Impressionism/camille-pissarro_a-field-in-varengeville-1899.jpg,27766,1
Symbolism/salvador-dali_iesu-nativitas-matthew-1-20-1964.jpg,79739,2
Symbolism/konstantin-somov_in-love-with-harlequin.jpg,76977,0
Romanticism/taras-shevchenko_aulia-tau-1851.jpg,74625,1
Art_Nouveau_Modern/anna-ostroumova-lebedeva_perspective-of-the-constantine-palace-1923.jpg,3281,1
Impressionism/frederic-bazille_saint-saveur.jpg,32030,1
Post_Impressionism/gustave-loiseau_fecamp-gray-weather-1920.jpg,50552,1
Minimalism/alighiero-boetti_ma-cosa-fai-ma-cosa-dici-1972.jpg,40718,2
Post_Impressionism/paul-cezanne_the-abandoned-house-1879.jpg,53170,1
High_Renaissance/michelangelo_rachel-and-leah-1545.jpg,25670,0
Baroque/rembrandt_christ-returning-from-the-temple-with-his-parents-1654.jpg,10849,0
Cubism/pyotr-konchalovsky_portrait-of-artist-leonard-mikhailovich-bunatyan-1920.jpg,15555,0
Symbolism/konstantin-somov_on-the-balcony.jpg,77024,0
Symbolism/mikhail-vrubel_roses-and-orchids-1894.jpg,77840,2
Impressionism/pericles-pantazis_lady-in-the-mirror-with-a-fan-1882.jpg,36257,0
Post_Impressionism/pyotr-konchalovsky_autumn-landscape-1923.jpg,53705,1
Rococo/william-hogarth_the-gaols-committee-of-the-house-of-commons.jpg,68471,0
Post_Impressionism/ferdynand-ruszczyc_brzeg-morza-i-skaly.jpg,50276,1
Realism/vasily-polenov_self-portrait.jpg,64387,0
Romanticism/francisco-goya_self-portrait-1815-1.jpg,70191,0
Impressionism/giovanni-boldini_sitting-lady-the-talk-1905.jpg,32252,0
Realism/ilya-repin_vera-shevtsova.jpg,59322,0
Art_Nouveau_Modern/nicholas-roerich_hearth-1902.jpg,5862,0
Cubism/rene-magritte_bathers-1921(1).jpg,15637,0
Impressionism/camille-pissarro_a-road-in-louveciennes-1872.jpg,27774,2
Symbolism/franz-stuck_battle-for-a-woman-1905.jpg,76006,0
Abstract_Expressionism/craig-kauffman_studio-1958.jpg,358,2
Impressionism/claude-monet_charing-cross-bridge-1.jpg,29236,1
Romanticism/gustave-dore_the-heavenly-bands-down-from-a-sky-of-jasper-lighted-now-in-paradise.jpg,71242,1
Baroque/rembrandt_drawing-of-the-last-supper-1635.jpg,10870,2
Expressionism/vasile-kazar_illustration-for-catul-s-poems-1969.jpg,23545,0
Abstract_Expressionism/vasile-dobrian_we-were-so-close-that-nothing-used-to-stand-between-us-from-the-autumn-series.jpg,2579,2
Baroque/rembrandt_the-toilet-of-bathsheba-1643.jpg,11406,0
Impressionism/john-singer-sargent_siesta-1905.jpg,34225,0
Romanticism/eugene-delacroix_sketch-for-the-death-of-sardanapalus-1827(1).jpg,69754,0
Abstract_Expressionism/betty-parsons_untitled-3.jpg,187,2
Romanticism/francesco-hayez_self-portrait-1878.jpg,69960,0
Expressionism/august-macke_paul-klee.jpg,17938,0
Impressionism/pyotr-konchalovsky_belkino-birch-1907.jpg,37776,1
Abstract_Expressionism/william-scott_still-life-with-white-mug-1957.jpg,2752,2
Expressionism/balthus_drawing-room.jpg,17996,0
Realism/john-singer-sargent_a-street-in-venice.jpg,61189,0
Art_Nouveau_Modern/a.y.-jackson_north-shore-lake-superior-1926.jpg,2998,1
Northern_Renaissance/jan-van-eyck_madonna-and-child-at-the-fountain-1439.jpg,46382,2
Realism/georgios-jakobides_reversal-of-roles-1892.jpg,58014,0
Realism/pyotr-konchalovsky_cottages.jpg,63022,1
Baroque/frans-hals_the-company-of-captain-reinier-reael-and-lieutenant-cornelis-michielsz-blaeuw-known-as-the-1637-1.jpg,9008,0
Naive_Art_Primitivism/andre-derain_golden-age.jpg,42009,1
Romanticism/gustave-dore_jacob-keeping-laban-s-flock-1866.jpg,71010,0
Impressionism/berthe-morisot_the-piano.jpg,27674,0
Post_Impressionism/maxime-maufra_passing-through-the-bar-1898.jpg,52390,2
Expressionism/lynd-ward_not-detected-272468.jpg,21012,1
Realism/ivan-shishkin_river-floods-such-as-seas-1890.jpg,60363,1
Post_Impressionism/ilya-mashkov_apples-and-pears-on-white-1908.jpg,51265,2
Expressionism/ernst-ludwig-kirchner_two-seated-woman-and-a-striding-man.jpg,19272,0
Expressionism/oskar-kokoschka_bride-of-the-wind-1914.jpg,22069,0
Impressionism/fern-coppedge_normans-woe-gloucester-massachusetts.jpg,31948,2
Romanticism/caspar-david-friedrich_morning-in-the-sudeten-mountains.jpg,69013,1
Symbolism/felicien-rops_not-detected-282445.jpg,75807,0
Art_Nouveau_Modern/leon-bakst_narcisse-a-youth-1911.jpg,5567,0
Impressionism/berthe-morisot_the-beach-at-nice-1882.jpg,27648,2
Realism/james-mcneill-whistler_arrangement-in-black-the-lady-in-the-yellow-buskin.jpg,60550,0
Art_Nouveau_Modern/leon-bakst_la-legende-de-joseph-potiphar-1914.jpg,5549,0
Cubism/carlos-saenz-de-tejada_figurine-for-ravel-s-bolero-antonia-merce-la-argentina-1930.jpg,13942,0
Romanticism/george-frederick-watts_ellen-terry-at-the-piano(1).jpg,70517,0
Naive_Art_Primitivism/marc-chagall_lilies-of-the-valley-1916.jpg,43273,2
Art_Nouveau_Modern/alphonse-mucha_the-introduction-of-the-slavonic-liturgy-1912.jpg,3199,2
Art_Nouveau_Modern/michel-simonidy_alpes-maritimes-landscape-1928.jpg,5629,1
Naive_Art_Primitivism/lyonel-feininger_houses-and-figures-birds-with-hats.jpg,42992,2
Realism/vincent-van-gogh_basket-of-potatoes-1885-1(1).jpg,65105,2
Rococo/claude-lorrain_pastoral-landscape-1677.jpg,66851,1
Color_Field_Painting/terry-frost_colour-on-the-side-1969.jpg,13088,2
Realism/vincent-van-gogh_congregation-leaving-the-reformed-church-in-nuenen-1884(1).jpg,65147,2
Impressionism/william-merritt-chase_seascape.jpg,39093,2
Expressionism/jury-annenkov_portrait-of-poet-boris-pasternak-1921.jpg,20537,0
Romanticism/orest-kiprensky_male-portrait-1826.jpg,73853,0
Impressionism/stefan-luchian_car-cu-boi.jpg,38160,1
Impressionism/william-merritt-chase_the-moorish-warrior-1876.jpg,39184,0
High_Renaissance/raphael_the-parnassus-detail-of-homer-dante-and-virgil-in-the-stanze-della-segnatura-1511.jpg,26083,0
Naive_Art_Primitivism/raoul-dufy_the-yellow-console-with-a-violin-1949.jpg,44219,2
Post_Impressionism/henri-de-toulouse-lautrec_little-dog-1888.jpg,50879,0
Romanticism/william-turner_rocky-bay-with-figures.jpg,75425,2
Abstract_Expressionism/miriam-schapiro_down-to-earth-1959.jpg,1642,2
Post_Impressionism/vincent-van-gogh_landscape-with-carriage-and-train-1890.jpg,54845,1
Impressionism/claude-monet_at-cap-d-antibes.jpg,29164,1
Realism/m.c.-escher_emblemata-steamroller.jpg,61962,2
Post_Impressionism/vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887-1.jpg,55064,2
Impressionism/camille-pissarro_snow-effect-in-montfoucault-1882.jpg,28214,1
Baroque/joseph-wright_mrs-sarah-clayton.jpg,9999,0
Realism/eugene-boudin_the-beach-at-trouville-1864-1.jpg,57709,2
Expressionism/ramon-oviedo_vaina(4).jpg,22954,2
Pop_Art/patrick-procktor_peter-anguillara-1967.jpg,48755,0
Realism/vincent-van-gogh_the-public-soup-kitchen-1883.jpg,65781,0
Romanticism/karl-bryullov_portrait-of-f-d-gverazzi-1830.jpg,73220,0
Post_Impressionism/maxime-maufra_at-sunrise-in-a-valley-brittany-1916.jpg,52340,1
Impressionism/camille-pissarro_all-saints-church-upper-norwood-1871.jpg,27785,2
Realism/klavdy-lebedev_tzar-ivan-the-terrible-asks-abbot-cornelius-to-mow-him-to-the-monks.jpg,61741,0
Mannerism_Late_Renaissance/paolo-veronese_jesus-healing-the-servant-of-a-centurion.jpg,40059,2
Expressionism/rafael-zabaleta_maternity.jpg,22893,0
Abstract_Expressionism/salvador-dali_religious-scene-in-particles.jpg,2172,2
Expressionism/ivan-milev_the-maglizh-monastery-1924.jpg,20217,1
Post_Impressionism/vincent-van-gogh_two-heads-of-men.jpg,55409,0
Rococo/pietro-longhi_presentation.jpg,68065,0
Early_Renaissance/leonardo-da-vinci_studies-of-a-bewalking.jpg,16851,0
Realism/vincent-van-gogh_the-spire-of-the-church-of-our-lady-1885.jpg,65783,2
Northern_Renaissance/albrecht-altdorfer_crusade.jpg,44708,0
Impressionism/theo-van-rysselberghe_standing-nude-1919.jpg,38378,0
Art_Nouveau_Modern/ivan-bilibin_illustration-for-the-magazine-golden-fleece-1906-2(1).jpg,4871,2
Realism/salvador-dali_portrait-of-colonel-jack-warner.jpg,63348,0
Rococo/canaletto_view-of-san-giuseppe-di-castello.jpg,66814,2
Realism/vasily-surikov_the-fight-of-good-spirits-against-evil-spirits-1875.jpg,64700,2
Impressionism/paul-gauguin_the-cliffs-of-le-bouille-1884.jpg,36142,1
Impressionism/claude-monet_landscape-with-thunderstorm-1.jpg,29467,1
Realism/henri-fantin-latour_roses-in-a-tall-glass.jpg,58623,2
Impressionism/john-henry-twachtman_the-white-bridge-1.jpg,33932,1
Art_Nouveau_Modern/wilhelm-kotarbinski_delirium.jpg,7149,0
Symbolism/nicholas-roerich_linnasaari-ladoga-lake.jpg,78564,1
Baroque/jean-baptiste-simeon-chardin_the-buffet-1728.jpg,9919,2
Impressionism/nikolay-bogdanov-belsky_country-children-1.jpg,35724,0
Impressionism/camille-pissarro_cowherd-1883.jpg,27856,0
Post_Impressionism/ding-yanyong_portrait-of-a-lady-1940.jpg,49886,0
Baroque/bartolome-esteban-murillo_chasuble-of-st-ildefonso-1660.jpg,7972,2
Post_Impressionism/periklis-vyzantios_alley-reporter-1935.jpg,53482,2
Pop_Art/hiro-yamagata_portrait-of-elizabeth-taylor.jpg,48417,0
Symbolism/edward-burne-jones_nymphs-of-the-stars-1896.jpg,75758,0
Expressionism/ramon-oviedo_hito-en-el-camino-sin-tiempo-2004.jpg,22941,2
Pointillism/paul-signac_woman-at-her-toilette-wearing-a-purple-corset-1893.jpg,47649,0
Expressionism/george-mavroides_he-strange-light-1984.jpg,19569,0
Rococo/louise-elisabeth-vigee-le-brun_baroness-anna-sergeevna-stroganova-and-her-son-sergey-1793.jpg,67827,0
Minimalism/brice-marden_nebraska-1966.jpg,40833,2
Expressionism/mark-rothko_not_detected_242140.jpg,21395,0
Symbolism/nicholas-roerich_mother-of-genghis-khan-1933.jpg,78681,1
Symbolism/nicholas-roerich_kulu-valley-1929.jpg,78490,1
Realism/vasily-perov_the-market-in-moscow-1868.jpg,64221,2
Post_Impressionism/vincent-van-gogh_self-portrait-1887-6.jpg,55092,0
Early_Renaissance/andrea-mantegna_saint-bernardine-of-siena-1450.jpg,15982,0
Symbolism/nicholas-roerich_saraha-the-blessed-arrow-1925-1.jpg,78857,1
Cubism/ernst-ludwig-kirchner_sad-female-head-1929.jpg,14001,0
Expressionism/paul-klee_two-country-houses-1918(1).jpg,22611,2
Northern_Renaissance/albrecht-durer_the-lamentation-for-christ-1510.jpg,45502,2
Romanticism/n.c.-wyeth_the-passing-of-robin-hood.jpg,73769,0
High_Renaissance/andrea-del-sarto_self-portrait.jpg,24985,0
Impressionism/edgar-degas_landscape-at-valery-sur-somme-1.jpg,30820,1
Post_Impressionism/spyros-papaloukas_self-portrait-detail.jpg,54278,0
Impressionism/edgar-degas_sitting-woman-drying-herself.jpg,30961,0
Early_Renaissance/filippo-lippi_adoration-of-the-magi-detail-3.jpg,16466,0
Naive_Art_Primitivism/henri-rousseau_not_detected_191327.jpg,42703,0
Art_Nouveau_Modern/leon-bakst_the-supper-1902.jpg,5610,0
Impressionism/william-merritt-chase_portrait-of-martha-walter.jpg,39056,0
Art_Nouveau_Modern/ivan-bilibin_illustration-for-the-russian-fairy-story-the-frog-princess-1901-1.jpg,4914,0
Cubism/fernand-leger_still-life-1919.jpg,14073,2
Symbolism/william-blake_the-house-of-death.jpg,80011,0
Expressionism/jean-paul-lemieux_julie-et-l-univers.jpg,20343,0
Realism/camille-pissarro_landscape-varenne-saint-hilaire.jpg,57184,1
Romanticism/konstantin-makovsky_portrait-of-the-artist-ivan-aivazovsky.jpg,73498,0
Naive_Art_Primitivism/fernando-botero_the-sisters.jpg,42542,0
Baroque/francesco-guardi_departure-of-the-bucentaur-towards-the-venice-lido-on-ascension-day-1770.jpg,8676,2
Expressionism/costas-niarchos_untitled-1(1).jpg,18417,2
Post_Impressionism/adam-baltatu_village-boundary.jpg,49287,1
Realism/james-tissot_the-signs-on-the-door.jpg,60827,0
Pointillism/paul-signac_the-port-of-la-rochelle-1915.jpg,47641,2
Abstract_Expressionism/arthur-pinajian_untitled-landscape-bellport-no-1042-1991.jpg,103,1
Color_Field_Painting/paul-feeley_rouso-1963.jpg,12770,1
Impressionism/eugene-boudin_the-coastline-at-berck-at-low-tide-1882.jpg,31729,2
Impressionism/william-merritt-chase_good-friends.jpg,38968,1
Baroque/rembrandt_the-raising-of-lazarus-1630-1.jpg,11366,2
Symbolism/konstantin-bogaevsky_morning-1910.jpg,76855,1
Naive_Art_Primitivism/pablo-picasso_francoise-gilot-with-paloma-and-claude-1951.jpg,44094,0
Impressionism/childe-hassam_evening-champs-elysees-aka-pres-du-louvre.jpg,28715,0
Expressionism/balthus_landscape-with-oxen-1942.jpg,18015,1
Realism/isaac-levitan_autumn-landscape-2.jpg,59437,1
Impressionism/claude-monet_white-frost.jpg,30400,1
Realism/ivan-shishkin_the-bark-on-the-dry-trunk-1890.jpg,60410,1
Romanticism/orest-kiprensky_portrait-of-a-man-2.jpg,73875,0
Post_Impressionism/vincent-van-gogh_ruins-of-montmajour-1888-1.jpg,55082,2
Impressionism/pierre-auguste-renoir_young-girl-with-daisies-1889.jpg,37664,0
Cubism/kazimir-malevich_man-illogical-figures-of-men-and-women-1916.jpg,14652,0
Art_Nouveau_Modern/nicholas-roerich_saint-boris-and-saint-gleb.jpg,6044,0
Impressionism/antã³nio-de-carvalho-da-silva-porto_na-cisterna.jpg,27134,2
Realism/gustave-courbet_the-garden-of-the-loos-les-lille-abbacy-1851.jpg,58360,1
Impressionism/edgar-degas_young-spartans-exercising-1860-1.jpg,31165,2
Northern_Renaissance/rogier-van-der-weyden_pierre-bladelin-triptych-1450.jpg,47193,2
Romanticism/alexey-bogolyubov_riding-on-neva-river-1854.jpg,68691,2
Impressionism/camille-pissarro_portrait-of-madame-pissarro-sewing-near-a-window.jpg,28139,0
Impressionism/stefan-luchian_p-r-lu-e.jpg,38192,2
Realism/ilya-repin_the-duel-1897.jpg,59292,0
Impressionism/pierre-auguste-renoir_landscape-1917.jpg,36801,1
Impressionism/pierre-auguste-renoir_gabrielle-wearing-a-necklace-1906.jpg,36643,0
Minimalism/rodolfo-arico_progetto-a-x-1975.jpg,41785,2
Baroque/giovanni-paolo-panini_roman-ruins-and-sculpture-1757.jpg,9331,2
Romanticism/karl-bodmer_buffalo-dance-of-the-mandan-indians-in-front-of-their-medicine-lodge-in-mih-tutta-hankush-plate-1843.jpg,73050,1
Northern_Renaissance/albrecht-durer_st-christopher.jpg,45329,2
Post_Impressionism/edouard-cortes_caf-de-la-paix-paris-4.jpg,49936,2
Naive_Art_Primitivism/marc-chagall_lilacs-1980.jpg,43272,0
Realism/thomas-eakins_pushing-for-rail-1874.jpg,63829,1
Romanticism/fyodor-solntsev_silk-robe-of-tsar-ivan-vasilyevich-iv.jpg,70501,0
Realism/arthur-segal_still-life-with-oranges-1929.jpg,56292,2
Romanticism/john-everett-millais_a-flood.jpg,72696,0
Impressionism/claude-monet_the-seine-at-rouen.jpg,30094,2
Impressionism/claude-monet_jar-of-peaches.jpg,29454,2
Realism/john-singer-sargent_a-study-of-architecture-florence.jpg,61190,2
Post_Impressionism/emily-carr_grey-1930.jpg,50195,2
Realism/john-singer-sargent_betty-wertheimer.jpg,61215,0
Baroque/aleksey-antropov_an-icon-from-the-iconostasis-of-the-st-andrew-s-church-in-kiev-1754.jpg,7592,0
Realism/anders-zorn_cabin-1917.jpg,56085,0
Art_Nouveau_Modern/mstislav-dobuzhinsky_the-lion-bridge-in-petrograd-1922.jpg,5721,2
Expressionism/salvador-dali_domestic-scen.jpg,23069,0
Realism/james-tissot_at-the-louvre.jpg,60628,0
Realism/vasily-perov_in-the-pawnshop-1867.jpg,64114,0
Northern_Renaissance/mabuse_saint-luke-painting-the-virgin-1.jpg,46926,2
Impressionism/paul-cezanne_still-life-delft-vase-with-flowers-1874.jpg,35981,2
Symbolism/nicholas-roerich_world-s-treasure-1924.jpg,79180,1
Art_Nouveau_Modern/sergey-solomko_bacchus.jpg,6917,0
Symbolism/pablo-picasso_ascet-1903.jpg,79583,0
Impressionism/adam-baltatu_summer-landscape-1.jpg,26366,1
Post_Impressionism/david-burliuk_marusia-s-portrait.jpg,49814,0
Pop_Art/jose-de-guimaraes_pesca-submarina-1980.jpg,48486,2
Color_Field_Painting/richard-diebenkorn_ocean-park-no-24.jpg,12902,2
Cubism/pyotr-konchalovsky_sudak-mulberry-1917.jpg,15592,1
Minimalism/yves-klein_untitled-blue-monochrome-1957-1.jpg,41954,2
Impressionism/mykola-pymonenko_at-the-well.jpg,35583,1
Realism/pavel-fedotov_encore-encore.jpg,62847,2
Northern_Renaissance/albrecht-durer_portrait-of-a-venetian-1505.jpg,45201,0
Post_Impressionism/victor-borisov-musatov_bluebells-1903.jpg,54516,2
Expressionism/candido-portinari_s-o-francisco-de-assis-1941.jpg,18165,0
Expressionism/pierre-tal-coat_arlequin.jpg,22765,0
Realism/vasily-perov_drowned-1867.jpg,64088,0
New_Realism/george-luks_st-botolph-street-1922.jpg,44535,0
Romanticism/john-hoppner_portrait-of-harriet-brouncker-of-boveridge-dorset.jpg,72769,0
Post_Impressionism/constantine-maleas_lavrion-1920.jpg,49715,1
High_Renaissance/raphael_jacob-s-dream-1518.jpg,25954,2
Romanticism/fyodor-bronnikov_portrait-of-the-artist-s-wife-1889.jpg,70450,0
Art_Nouveau_Modern/carl-larsson_anna-pettersson(1).jpg,3760,0
Early_Renaissance/sandro-botticelli_the-outcast(1).jpg,17250,0
Impressionism/claude-monet_sandviken-norway.jpg,29733,1
Romanticism/ivan-aivazovsky_sea-battle-1855.jpg,71798,2
Art_Nouveau_Modern/heorhiy-narbut_roses-1916.jpg,4737,2
Symbolism/konstantin-somov_exlibris-of-s-mikhailov.jpg,76948,2
Rococo/vladimir-borovikovsky_portrait-of-princess-n-i-kurakin-1795.jpg,68370,0
Abstract_Expressionism/salvador-dali_quis-ascendet-in-mentem-domini-1967.jpg,2170,0
Pointillism/georges-seurat_the-seine-at-la-grande-jatte-in-the-spring-1888.jpg,47388,1
Baroque/rembrandt_saul-and-david-1660.jpg,11151,0
Symbolism/jozsef-rippl-ronai_a-park-at-night-1895(1).jpg,76743,1
Impressionism/claude-monet_the-seine-at-port-villes-clear-weather.jpg,30086,1
Romanticism/ivan-aivazovsky_the-mountain-ararat-1885.jpg,71970,1
Realism/ivan-shishkin_por-threshold-1889.jpg,60354,1
Baroque/frans-hals_portrait-of-a-man-holding-gloves.jpg,8942,0
Realism/isaac-levitan_draw-1899.jpg,59500,1
Pop_Art/andy-warhol_candy-box-1981.jpg,47861,2
Romanticism/konstantin-makovsky_the-toilet-of-venus.jpg,73565,0
Abstract_Expressionism/sam-francis_untitled-blue-green-1958.jpg,2375,2
Early_Renaissance/fra-angelico_christ-glorified-in-the-court-of-heaven-1430.jpg,16580,2
Romanticism/john-collier_lilith-with-a-snake-1886.jpg,72503,0
Realism/winslow-homer_storm-bahamas.jpg,66374,1
Impressionism/alfred-sisley_abandoned-house-1887.jpg,26431,1
Impressionism/winston-churchill_loch-scene-on-the-duke-of-sutherland-s-estate(1).jpg,39258,1
Realism/charles-francois-daubigny_wasteland.jpg,57314,1
Expressionism/ligia-macovei_still-life-1.jpg,20672,2
Impressionism/pierre-auguste-renoir_place-de-la-trinite-1875-1.jpg,37024,2
Contemporary_Realism/jamie-wyeth_the-pickup-2008.jpg,13398,0
